instructor,rmp_rating,rmp_difficulty,rmp_num_ratings,rmp_take_again,rmp_url,rmp_dept,rmp_tags
"WEBB, MARIE",2.3,4.5,26,15%,https://www.ratemyprofessors.com/professor/2469014,Linguistics,"TOUGH GRADER, LOTS OF HOMEWORK, GET READY TO READ, SO MANY PAPERS, GIVES GOOD FEEDBACK, TEST HEAVY"
"CRAIG, KATY",3.5,3.8,15,60%,https://www.ratemyprofessors.com/professor/2270858,Mathematics,"TOUGH GRADER, CARING, AMAZING LECTURES, LOTS OF HOMEWORK, ACCESSIBLE OUTSIDE CLASS, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, TEST HEAVY"
"SCHIMEL, JOSH",3.3,3.7,12,66%,https://www.ratemyprofessors.com/professor/1084797,Science,"INSPIRATIONAL, RESPECTED, LECTURE HEAVY, SKIP CLASS? YOU WON'T PASS., CARING, GROUP PROJECTS, GET READY TO READ, TOUGH GRADER, GRADED BY FEW THINGS"
"CHOI, ANDREW",3.0,3.5,2,50%,https://www.ratemyprofessors.com/professor/2187906,Psychology,"AMAZING LECTURES, HILARIOUS, CARING, TEST HEAVY, GRADED BY FEW THINGS"
"MAYER, RICHARD",3.7,2.5,40,60%,https://www.ratemyprofessors.com/professor/364829,Psychology,"BEWARE OF POP QUIZZES, CARING, GET READY TO READ, SKIP CLASS? YOU WON'T PASS., CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, PARTICIPATION MATTERS, TOUGH GRADER, LECTURE HEAVY"
"MORELL, KRISTIN",5.0,3.0,1,100%,https://www.ratemyprofessors.com/professor/2381551,Geology,"PARTICIPATION MATTERS, GROUP PROJECTS, RESPECTED"
"JENSEN, ANNA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3051061,Fine Arts,None
"HAJDA, JOHN",3.3,3.2,12,20%,https://www.ratemyprofessors.com/professor/963903,Music,None
"CHANG, SHIYU",4.7,2.0,3,100%,https://www.ratemyprofessors.com/professor/2940701,Computer Science,None
"MEIRING, WENDY",2.8,3.5,39,33%,https://www.ratemyprofessors.com/professor/365941,Statistics,None
"BERGSTROM, TED",2.1,3.6,60,8%,https://www.ratemyprofessors.com/professor/110288,Economics,None
"LIPPINCOTT, HUGH",3.7,3.3,6,66%,https://www.ratemyprofessors.com/professor/2677827,Physics,"GET READY TO READ, PARTICIPATION MATTERS, TOUGH GRADER, AMAZING LECTURES, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, LECTURE HEAVY"
"GRIESSBAUM, NIKLAS",4.8,3.0,5,100%,https://www.ratemyprofessors.com/professor/2916714,Computer Science,"GROUP PROJECTS, CLEAR GRADING CRITERIA, TOUGH GRADER, EXTRA CREDIT, LOTS OF HOMEWORK, CARING, ACCESSIBLE OUTSIDE CLASS, GRADED BY FEW THINGS"
"YING, TAN",4.7,2.5,6,100%,https://www.ratemyprofessors.com/professor/2986137,Statistics,"AMAZING LECTURES, CARING, CLEAR GRADING CRITERIA, ACCESSIBLE OUTSIDE CLASS, HILARIOUS, ONLINE SAVVY"
"SISCO, ZACH",4.4,2.8,5,80%,https://www.ratemyprofessors.com/professor/2618112,Computer Science,"AMAZING LECTURES, LOTS OF HOMEWORK, RESPECTED, ACCESSIBLE OUTSIDE CLASS, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, BEWARE OF POP QUIZZES, CARING"
"MOLANDER, MELODY",4.3,3.0,9,77%,https://www.ratemyprofessors.com/professor/2613432,Mathematics,"CLEAR GRADING CRITERIA, CARING, ACCESSIBLE OUTSIDE CLASS, AMAZING LECTURES, GIVES GOOD FEEDBACK, LECTURE HEAVY, TOUGH GRADER, LOTS OF HOMEWORK, TEST HEAVY, RESPECTED, PARTICIPATION MATTERS"
"FULBECK, KIP",4.0,3.0,51,71%,https://www.ratemyprofessors.com/professor/414910,Film,"PARTICIPATION MATTERS, RESPECTED, TOUGH GRADER, SKIP CLASS? YOU WON'T PASS., AMAZING LECTURES, CARING, ACCESSIBLE OUTSIDE CLASS"
"DEVRIES, TIMOTHY",4.6,2.2,34,91%,https://www.ratemyprofessors.com/professor/2168159,Geography,"PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, HILARIOUS, LECTURE HEAVY, EXTRA CREDIT, AMAZING LECTURES, ACCESSIBLE OUTSIDE CLASS, GET READY TO READ, LOTS OF HOMEWORK, TEST HEAVY"
"ROMINE, JAKOB",5.0,3.0,3,100%,https://www.ratemyprofessors.com/professor/2807346,Spanish,"CARING, PARTICIPATION MATTERS, AMAZING LECTURES, INSPIRATIONAL, HILARIOUS"
"DARE, CHRIS",5.0,3.0,2,100%,https://www.ratemyprofessors.com/professor/3025106,Mathematics,None
"HAI, JESSICA",4.5,2.5,4,100%,https://www.ratemyprofessors.com/professor/2509283,Psychology,None
"BROWN, MICHELLE",2.4,4.4,27,30%,https://www.ratemyprofessors.com/professor/2036268,Anthropology,None
"DEY, SIDDHARTH",2.8,3.5,6,50%,https://www.ratemyprofessors.com/professor/2266123,Chemical Engineering,None
"TAYLER, IAN",4.8,3.0,4,100%,https://www.ratemyprofessors.com/professor/3023946,Biology,None
"KUMAR, SANJAY",4.7,2.4,33,93%,https://www.ratemyprofessors.com/professor/2740264,Mathematics,None
"PRESS, CAROL",3.6,1.9,185,79%,https://www.ratemyprofessors.com/professor/899208,Fine Arts,None
"HOFMANN, MICHAEL",5.0,1.3,4,100%,https://www.ratemyprofessors.com/professor/2892730,Germanic & Russian Studies,None
"YANG, YANG",4.8,1.8,4,75%,https://www.ratemyprofessors.com/professor/2987771,Chemistry,None
"HARDEKOPF, BEN",4.7,3.6,12,77%,https://www.ratemyprofessors.com/professor/1885272,Computer Science,None
"DRISKEL, DANA",4.1,3.6,18,25%,https://www.ratemyprofessors.com/professor/527670,Film,None
"TSAI, GEOFFREY",4.8,2.5,6,100%,https://www.ratemyprofessors.com/professor/2620644,Mechanical Engineering,None
"STURM, INGMAR",2.0,4.0,1,N/A,https://www.ratemyprofessors.com/professor/3030669,Statistics,None
"KING, DAVID",2.7,3.0,6,33%,https://www.ratemyprofessors.com/professor/2745234,Philosophy,None
"MCLEMORE, ELAINE",4.2,2.6,12,83%,https://www.ratemyprofessors.com/professor/2394465,Art,None
"SALEHUDDIN, ABDULLAH",4.7,2.6,14,92%,https://www.ratemyprofessors.com/professor/2666852,Communication,None
"NIKOLIC, DORDE",5.0,2.0,1,100%,https://www.ratemyprofessors.com/professor/3029070,Mathematics,None
"NICHOLS, JAMES",4.0,3.0,3,66%,https://www.ratemyprofessors.com/professor/2652764,Humanities,None
"GAULIN, STEVEN",3.6,3.4,314,58%,https://www.ratemyprofessors.com/professor/362145,Anthropology,None
"SALOMÓN, AMRAH",2.0,4.0,2,N/A,https://www.ratemyprofessors.com/professor/2979011,English,None
"MORALES, NANCY",2.0,2.5,4,N/A,https://www.ratemyprofessors.com/professor/2702682,Feminist Studies,None
"RAMIREZ, BERNADETTE",5.0,2.4,5,100%,https://www.ratemyprofessors.com/professor/2755590,Spanish,None
"SOLIS, SHARON",3.0,3.4,23,52%,https://www.ratemyprofessors.com/professor/2683937,Computer Science,None
"COOPER, DARYL",4.0,2.6,985,93%,https://www.ratemyprofessors.com/professor/186093,Mathematics,None
"MIRZAEI, MOHAMMADREZA",4.5,3.3,4,100%,https://www.ratemyprofessors.com/professor/2712517,Art,None
"HUISGEN-ZIMMERMAN, BIRGE",4.1,3.0,49,66%,https://www.ratemyprofessors.com/professor/80236,Mathematics,None
"DONELAN, JAMES",3.9,2.7,93,64%,https://www.ratemyprofessors.com/professor/458229,Writing,None
"GUYTON ACOSTA, KILEY",4.7,2.4,14,90%,https://www.ratemyprofessors.com/professor/2033166,Spanish,None
"BEAMAN, JEAN",2.5,2.9,10,50%,https://www.ratemyprofessors.com/professor/2534773,Sociology,None
"BREMSER, CHARLOTTE",4.3,1.8,6,83%,https://www.ratemyprofessors.com/professor/2843247,Theater,None
"MOODY, GALAN",5.0,2.0,4,100%,https://www.ratemyprofessors.com/professor/2782611,Electrical & Comp. Engineering,None
"ARAIZA-KOKINIS, TROY",3.2,3.1,11,63%,https://www.ratemyprofessors.com/professor/2641667,History,None
"SAHA RAY, RITA",3.5,2.2,11,63%,https://www.ratemyprofessors.com/professor/2886291,Statistics,None
"PANKENIER WELD, SARA",4.6,1.9,14,100%,https://www.ratemyprofessors.com/professor/1730232,Literature,None
"SHERWOOD, TIMOTHY",4.8,2.5,21,100%,https://www.ratemyprofessors.com/professor/361042,Computer Science,None
"LI, PENG",2.5,3.8,4,50%,https://www.ratemyprofessors.com/professor/2908760,Electrical & Comp. Engineering,None
"KUZMINSKY, SUSAN",4.6,3.7,7,80%,https://www.ratemyprofessors.com/professor/1291280,Anthropology,None
"JACOBS, RICADO",3.4,3.4,5,60%,https://www.ratemyprofessors.com/professor/2746957,Global & International Studies,None
"BARVOSA, EDWINA",2.5,3.6,31,22%,https://www.ratemyprofessors.com/professor/1195454,Chicano Studies,None
"BORIS, ELIEEN",3.4,2.6,30,75%,https://www.ratemyprofessors.com/professor/139142,Women's Studies,None
"BROWN, CEDAR",4.0,1.3,3,66%,https://www.ratemyprofessors.com/professor/2993100,Linguistics,None
"KENNETT, DOUGLAS",3.8,2.3,6,66%,https://www.ratemyprofessors.com/professor/2692522,Anthropology,None
"MEZIC, IGOR",3.9,3.6,17,88%,https://www.ratemyprofessors.com/professor/395503,Engineering,None
"MURPHY, CLAIRE",3.5,3.0,2,50%,https://www.ratemyprofessors.com/professor/2916866,Mathematics,None
"VON WALD, KATIE",5.0,2.0,1,100%,https://www.ratemyprofessors.com/professor/2997376,Feminist Studies,None
"SMALL, AMY",3.5,3.5,21,57%,https://www.ratemyprofessors.com/professor/2360701,Writing,None
"RUBIO, ELIZABETH",2.0,3.0,1,N/A,https://www.ratemyprofessors.com/professor/2992706,Asian American Studies,None
"MEFFORD, JOHN",4.0,4.0,1,100%,https://www.ratemyprofessors.com/professor/3019674,Chemical Engineering,None
"CARLSON, CRAIG",4.1,2.9,21,76%,https://www.ratemyprofessors.com/professor/346690,Biology,None
"HOFMANN, GRETCHEN",4.8,2.3,20,100%,https://www.ratemyprofessors.com/professor/613436,Biology,None
"SALEH, OMAR",4.6,2.3,4,100%,https://www.ratemyprofessors.com/professor/789324,Engineering,None
"MOODY, THOMAS",4.6,1.4,7,100%,https://www.ratemyprofessors.com/professor/2960957,Classics,None
"VANDERPOOL, JENNIFER",2.7,2.7,29,75%,https://www.ratemyprofessors.com/professor/594040,Art History,None
"NELSON, HARRY",4.2,2.9,24,45%,https://www.ratemyprofessors.com/professor/224351,Physics,None
"SEARS, DUANE",2.7,4.4,74,50%,https://www.ratemyprofessors.com/professor/178200,Chemistry,None
"SORKIN, JENNI",2.8,3.0,41,45%,https://www.ratemyprofessors.com/professor/1857090,Art,None
"JAYICH, ANIA",2.1,4.1,36,10%,https://www.ratemyprofessors.com/professor/1862543,Physics,None
"PARK, JEA-HYUN",3.1,3.3,51,54%,https://www.ratemyprofessors.com/professor/2721734,Mathematics,None
"PARKER, EMMA",2.6,2.2,18,44%,https://www.ratemyprofessors.com/professor/2557737,Education,None
"HARRIS, SABRA",3.0,3.0,2,50%,https://www.ratemyprofessors.com/professor/3012848,Humanities,None
"OCHIR, BAATRA",4.0,3.0,1,100%,https://www.ratemyprofessors.com/professor/3015988,Religious Studies,None
"CHOW, SCOTT",5.0,2.0,1,100%,https://www.ratemyprofessors.com/professor/2994985,Computer Science,None
"SEN, RITUPARNA",1.4,4.7,14,7%,https://www.ratemyprofessors.com/professor/2961961,Statistics,None
"SALEEM, MUNIBA",4.4,2.9,17,82%,https://www.ratemyprofessors.com/professor/2672007,Communication,None
"MOORE, KEITA",5.0,2.0,1,100%,https://www.ratemyprofessors.com/professor/2922755,East Asian Languages & Cultures,None
"SEPPALA, SUSANNA",2.0,3.5,2,N/A,https://www.ratemyprofessors.com/professor/2987824,Biology,None
"CHERIF, LAISA",5.0,1.0,1,100%,https://www.ratemyprofessors.com/professor/2983479,French,None
"HOLT, JENNIFER",4.1,3.5,48,75%,https://www.ratemyprofessors.com/professor/963713,Film,None
"SHACKLEY, MATTHEW",5.0,3.0,1,100%,https://www.ratemyprofessors.com/professor/2872661,Education,None
"YI, TAU-MU",3.1,3.1,8,100%,https://www.ratemyprofessors.com/professor/2104630,Biology,None
"HOLDREGE, BARBARA",3.4,3.4,46,46%,https://www.ratemyprofessors.com/professor/399099,Religion,None
"DOWDY , KELSEY ",4.6,2.8,11,81%,https://www.ratemyprofessors.com/professor/2917712,Science,None
"MITCHELL, GREG",2.7,3.9,7,28%,https://www.ratemyprofessors.com/professor/2394129,Theater,None
"KIM, YOUNG JI",4.0,3.2,9,66%,https://www.ratemyprofessors.com/professor/2604480,Communication,None
"KILBANE, AIMEE",4.0,2.6,5,50%,https://www.ratemyprofessors.com/professor/770381,Languages,None
"ANDUGAR, RAFAEL",4.5,2.8,6,83%,https://www.ratemyprofessors.com/professor/2590648,Spanish,None
"BYL, KATIE",3.4,3.8,5,50%,https://www.ratemyprofessors.com/professor/1821492,Physics,None
"VALADEZ, JESSICA",4.2,1.7,6,83%,https://www.ratemyprofessors.com/professor/2438461,Theater,None
"MERKX, PETER",3.7,2.9,8,66%,https://www.ratemyprofessors.com/professor/2021939,Mathematics,None
"HUSTON, VALERIE",4.3,4.2,6,75%,https://www.ratemyprofessors.com/professor/777158,Fine Arts,None
"KAYFETZ, JANET",2.3,3.7,3,N/A,https://www.ratemyprofessors.com/professor/877734,Computer Science,None
"ZHU, ZIMU",3.5,3.6,22,59%,https://www.ratemyprofessors.com/professor/2722854,Statistics,None
"STUART, CHARLES",2.6,3.8,32,50%,https://www.ratemyprofessors.com/professor/779912,Economics,None
"LOAICIGA, HUGO",2.7,3.0,20,54%,https://www.ratemyprofessors.com/professor/822410,Geography,None
"BISHWAL, JAYA",3.4,2.8,14,N/A,https://www.ratemyprofessors.com/professor/118250,Statistics,None
"LOPEZ, FELICIA",4.8,3.4,11,90%,https://www.ratemyprofessors.com/professor/2238625,Chicano Studies,None
"ZULUETA, BC",2.2,2.0,3,N/A,https://www.ratemyprofessors.com/professor/1553773,Not Specified,None
"PATTERSON, KYLE",5.0,2.6,5,100%,https://www.ratemyprofessors.com/professor/2844517,French,None
"LUBIN, PHILIP",2.5,2.9,53,25%,https://www.ratemyprofessors.com/professor/470798,Physics,None
"FORD, KATERINA",1.9,3.9,46,13%,https://www.ratemyprofessors.com/professor/2830631,Psychology,None
"CHAVEZ-GARCIA, MIROSLAVA",2.8,3.0,10,66%,https://www.ratemyprofessors.com/professor/1987659,Chicano Studies,None
"BHAVNANI, KUM KUM",4.6,2.3,31,33%,https://www.ratemyprofessors.com/professor/239578,Sociology,None
"NESCI, CATHERINE",4.2,2.7,27,77%,https://www.ratemyprofessors.com/professor/363902,French,None
"BERNARD, MICHAEL",4.6,1.8,5,100%,https://www.ratemyprofessors.com/professor/2346296,Theater,None
" YOUNG, CHUN-JAN",3.5,1.5,2,50%,https://www.ratemyprofessors.com/professor/2875880,Linguistics,None
"LANSING, CAROL",3.6,3.1,71,70%,https://www.ratemyprofessors.com/professor/156429,History,None
"BROWN, FRANK",2.8,3.8,23,66%,https://www.ratemyprofessors.com/professor/404734,Chemistry,None
"CARVALHO, LEILA ",2.8,2.3,6,N/A,https://www.ratemyprofessors.com/professor/1936123,Geography,None
"STUART, DAVID",3.7,3.5,45,84%,https://www.ratemyprofessors.com/professor/568029,Physics,None
"TURNER, THOMAS L.",3.9,3.0,27,73%,https://www.ratemyprofessors.com/professor/1550983,Biology,None
"MULLATH, ZUHAIR",4.8,3.0,9,88%,https://www.ratemyprofessors.com/professor/2752218,Mathematics,None
"LANAHAN-KALISH, DAMIAN",5.0,2.0,1,100%,https://www.ratemyprofessors.com/professor/2996096,Religious Studies,None
"JANES, LUKE",4.3,1.3,6,83%,https://www.ratemyprofessors.com/professor/2933817,Psychology,None
"SMILEY, BROOKE",5.0,1.0,1,100%,https://www.ratemyprofessors.com/professor/2765321,Art,None
"KIM, HEEJUNG",3.4,2.6,30,77%,https://www.ratemyprofessors.com/professor/463928,Psychology,None
"HOU, LYNN",4.8,2.5,4,100%,https://www.ratemyprofessors.com/professor/2676700,Linguistics,None
"GUPTA, TRINABH",1.8,4.2,6,33%,https://www.ratemyprofessors.com/professor/2603957,Computer Science,None
"SARNELLI, LAURA",4.8,2.3,12,100%,https://www.ratemyprofessors.com/professor/2563995,French & Italian,None
"ENDERS, JODY",2.9,3.3,44,25%,https://www.ratemyprofessors.com/professor/520474,Languages,None
"GARR, RANDAL",3.8,3.6,16,25%,https://www.ratemyprofessors.com/professor/154267,Religion,None
"FYGENSON, DEBORAH",2.0,4.0,67,15%,https://www.ratemyprofessors.com/professor/233744,Physics,None
"WAITE, HERB",3.5,4.7,18,55%,https://www.ratemyprofessors.com/professor/1588035,Chemistry,None
"CREMERS, MATTHEA",3.0,2.4,63,66%,https://www.ratemyprofessors.com/professor/854,Anthropology,None
"LIU, ZHENG",3.8,3.1,11,63%,https://www.ratemyprofessors.com/professor/2533787,Mathematics,None
"CARTER, MEAGAN",2.3,3.3,6,33%,https://www.ratemyprofessors.com/professor/2564663,Spanish,None
"QUIRK, MATTHEW",3.0,2.0,4,50%,https://www.ratemyprofessors.com/professor/2468532,Psychology,None
"PHILLIPS, MARION",5.0,2.0,1,100%,https://www.ratemyprofessors.com/professor/2992511,French & Italian,None
"KAYSEN, BRANDON",4.6,2.3,7,100%,https://www.ratemyprofessors.com/professor/2272556,Environmental Science  Mgmt.,None
"FALANESCA, CAMILLA",5.0,1.0,1,100%,https://www.ratemyprofessors.com/professor/2992344,History,None
"KATZ, DEREK",4.5,2.1,47,92%,https://www.ratemyprofessors.com/professor/627437,Music,None
"CHARNESS, GARY",3.2,3.0,40,100%,https://www.ratemyprofessors.com/professor/326838,Economics,None
"WANG, MIAN",3.7,3.0,3,100%,https://www.ratemyprofessors.com/professor/2669943,Education,None
"SVADLENAK, NATHAN",2.2,4.1,53,26%,https://www.ratemyprofessors.com/professor/2835991,Chemistry,None
"TANG, SUI",3.5,3.0,8,62%,https://www.ratemyprofessors.com/professor/2659938,Mathematics,None
"JONES, CHARLES",3.3,2.8,8,42%,https://www.ratemyprofessors.com/professor/1886701,Geography,None
"ROSS, ALLISON",2.3,2.7,3,33%,https://www.ratemyprofessors.com/professor/2952475,Film,None
"DELGADO HELLESETER, MIGUEL",2.1,4.4,54,11%,https://www.ratemyprofessors.com/professor/1930823,Economics,None
"CHANG, ALENDA",2.5,4.0,10,40%,https://www.ratemyprofessors.com/professor/2121788,Film,None
"CHILDRESS, JAMES",1.0,4.3,4,N/A,https://www.ratemyprofessors.com/professor/2610274,Biology,None
"CAST, ALICIA",4.7,2.6,33,91%,https://www.ratemyprofessors.com/professor/1076139,Sociology,None
"BATJARGAL, TAIVAN",2.0,4.0,2,N/A,https://www.ratemyprofessors.com/professor/2680137,Biology,None
"FELANDO, CYNTHIA",3.0,3.7,89,28%,https://www.ratemyprofessors.com/professor/363248,Film,None
"WOLFE, CHARLES",4.4,3.6,17,80%,https://www.ratemyprofessors.com/professor/363919,Film,None
"BOBO, JACQUELINE",4.1,2.2,10,100%,https://www.ratemyprofessors.com/professor/2096540,Feminist Studies,None
"DAVIES, MORGAN",5.0,2.3,7,100%,https://www.ratemyprofessors.com/professor/2807248,Philosophy,None
"KIPPIN, TOD",3.2,3.3,54,60%,https://www.ratemyprofessors.com/professor/753061,Psychology,None
"CHIEN , SHERRY",5.0,2.0,1,100%,https://www.ratemyprofessors.com/professor/2962209,Linguistics,None
"DE JONG, MENSO",3.5,2.3,8,87%,https://www.ratemyprofessors.com/professor/2464091,Geology,None
"FELDMAN, RACHEL",4.1,2.8,15,73%,https://www.ratemyprofessors.com/professor/2229126,Literature,None
"HANSER, MATTHEW",4.0,3.2,36,50%,https://www.ratemyprofessors.com/professor/37450,Philosophy,None
"STOHL, MICHAEL",2.6,3.3,28,20%,https://www.ratemyprofessors.com/professor/107837,Communication,None
"SEGAL, NOAH",4.3,2.6,14,81%,https://www.ratemyprofessors.com/professor/1797353,Classics,None
"GILLILAND, KEN",2.7,3.3,3,66%,https://www.ratemyprofessors.com/professor/2669920,Biology,None
"ALMEIDA, ALINE",5.0,3.0,1,100%,https://www.ratemyprofessors.com/professor/2985123,Spanish & Portuguese,None
"KAMAL-HEIKMAN, SHITHI ",2.0,3.0,6,16%,https://www.ratemyprofessors.com/professor/2911650,Environmental Science & Mgmt.,None
"NICOLAESCU, ANDREA",3.4,3.8,13,53%,https://www.ratemyprofessors.com/professor/2194765,Linguistics,None
"NAGY, AKOS",3.2,3.2,11,54%,https://www.ratemyprofessors.com/professor/2787779,Mathematics,None
"MULLEN, JILLIAN",3.4,3.1,9,66%,https://www.ratemyprofessors.com/professor/2576105,Linguistics,None
"LEBRUN, ALEX",4.4,3.5,18,77%,https://www.ratemyprofessors.com/professor/2516463,Philosophy,None
"MANIN, FEDYA",4.2,4.4,5,80%,https://www.ratemyprofessors.com/professor/2706107,Mathematics,None
"STOHL, CYNTHIA",3.9,3.3,31,76%,https://www.ratemyprofessors.com/professor/528176,Communication,None
"SORAPURE, MADELINE",4.6,2.4,11,100%,https://www.ratemyprofessors.com/professor/441712,Writing,None
"EYELADE, DAMILOLA",4.8,2.4,10,100%,https://www.ratemyprofessors.com/professor/2643949,Geography,None
"DE FRUTOS GARCIA, SAMANTA",5.0,2.7,6,100%,https://www.ratemyprofessors.com/professor/2600186,Spanish & Portuguese,None
"URUCI, XHULIO",2.0,3.0,1,N/A,https://www.ratemyprofessors.com/professor/2982109,Economics,None
"SIVAKUMAR, KORATTI",1.8,4.2,24,20%,https://www.ratemyprofessors.com/professor/2573095,Mathematics,None
"KAPLAN, CYNTHIA",2.6,4.0,25,20%,https://www.ratemyprofessors.com/professor/348722,Political Science,None
"TARGINO, RODRIGO",1.0,4.8,4,N/A,https://www.ratemyprofessors.com/professor/2891242,Statistics,None
"OLGUIN MARTINEZ, JESUS",3.4,3.0,5,60%,https://www.ratemyprofessors.com/professor/2746638,Linguistics,None
"OH, PENG",5.0,2.0,1,100%,https://www.ratemyprofessors.com/professor/2442174,Physics,None
"JACKSON, MATTHEW",5.0,1.0,1,100%,https://www.ratemyprofessors.com/professor/2381549,Geology,None
"COX, DANI",3.6,1.9,11,72%,https://www.ratemyprofessors.com/professor/2778425,Geology,None
"LAWRIE, SMARANDA",5.0,3.2,10,100%,https://www.ratemyprofessors.com/professor/2393653,Psychology,None
"SANDOVAL, NICOLASA",4.7,1.1,13,66%,https://www.ratemyprofessors.com/professor/972063,Education,None
"SUSKO, TYLER",2.9,2.9,12,45%,https://www.ratemyprofessors.com/professor/2105596,Mechanical Engineering,None
"NOURIZADEH, SHANE",5.0,2.6,11,100%,https://www.ratemyprofessors.com/professor/2150128,Biology,None
"TYBURCZY, JENNIFER",4.7,2.4,9,88%,https://www.ratemyprofessors.com/professor/2232752,Feminist Studies,None
"ZAZZARINO, MARIA",3.5,3.5,2,50%,https://www.ratemyprofessors.com/professor/2934656,Literature,None
"MCCLAIN, KATIA",4.3,1.8,32,64%,https://www.ratemyprofessors.com/professor/971959,Germanic & Russian Studies,None
"RESNICK, ELANA",4.1,1.6,19,84%,https://www.ratemyprofessors.com/professor/2385239,Anthropology,None
"MARTELLA, AMEDEE",5.0,1.5,8,100%,https://www.ratemyprofessors.com/professor/2911191,Psychology,None
"CROUCH, CAROLINE",3.0,3.8,5,40%,https://www.ratemyprofessors.com/professor/2351858,Linguistics,None
"BAILLARGEON, KATIE",4.7,2.2,51,86%,https://www.ratemyprofessors.com/professor/363912,Music,None
"MITHUN, MARIANNE",3.9,2.4,12,100%,https://www.ratemyprofessors.com/professor/905924,Languages,None
"CRAIG, NATHANIEL",4.2,4.2,6,83%,https://www.ratemyprofessors.com/professor/2337146,Physics,None
"YOUNG, HILLARY",2.9,3.4,13,33%,https://www.ratemyprofessors.com/professor/2108342,Environmental Science  Mgmt.,None
"EILON, ZACHARY",4.6,3.2,21,80%,https://www.ratemyprofessors.com/professor/2351287,Geology,None
"KRINTZ, CHANDRA",4.0,3.2,18,80%,https://www.ratemyprofessors.com/professor/60789,Computer Science,None
"FELIX, ERIKA",3.3,3.2,6,66%,https://www.ratemyprofessors.com/professor/2260714,Psychology,None
"HAYTON, TREVOR",2.8,4.1,20,75%,https://www.ratemyprofessors.com/professor/1116318,Chemistry,None
"DAHLQUIST, FREDERICK",2.1,3.7,17,10%,https://www.ratemyprofessors.com/professor/911831,Biochemistry,None
"LYTLE, TIFFANY",5.0,2.5,2,100%,https://www.ratemyprofessors.com/professor/2611500,Theater,None
"WHITESIDES, KEVIN",4.0,3.5,2,100%,https://www.ratemyprofessors.com/professor/2966254,Religious Studies,None
"MCHUGH, PATRICK",4.6,2.2,29,90%,https://www.ratemyprofessors.com/professor/1139192,Writing,None
"PAIELLA, GIORGINA",4.7,2.8,17,94%,https://www.ratemyprofessors.com/professor/2401979,English,None
"ZAHN, SAM",4.6,2.6,11,90%,https://www.ratemyprofessors.com/professor/2294696,Philosophy,None
"PAPADAKIS, VIKI",1.0,1.0,1,N/A,https://www.ratemyprofessors.com/professor/2966589,Psychology,None
"GUAN, DAOXIONG",4.6,1.8,28,100%,https://www.ratemyprofessors.com/professor/439624,Languages,None
"ULLREY, AARON",3.1,3.9,18,75%,https://www.ratemyprofessors.com/professor/47522,English,None
"WANG, YU-XIANG",2.5,4.4,15,40%,https://www.ratemyprofessors.com/professor/2578313,Computer Science,None
"SORIANO, KIMBERLY",4.0,1.0,1,100%,https://www.ratemyprofessors.com/professor/2924946,Feminist Studies,None
"SOKOLL, AARON",4.6,2.0,9,100%,https://www.ratemyprofessors.com/professor/1733830,Religion,None
"HANSEN, KYLE",4.5,3.5,2,100%,https://www.ratemyprofessors.com/professor/2903603,Mathematics,None
"ARMISTEAD, KATYA",3.5,1.5,4,75%,https://www.ratemyprofessors.com/professor/2464021,Education,None
"PUTINAR, MIHAI",2.0,4.0,82,22%,https://www.ratemyprofessors.com/professor/418778,Mathematics,None
"LAGUETTE, STEVE",2.7,2.3,12,N/A,https://www.ratemyprofessors.com/professor/812160,Mechanical Engineering,None
"LUNSFORD, KAREN",4.8,2.3,7,100%,https://www.ratemyprofessors.com/professor/349150,Writing,None
"LEA, DAVID",4.3,2.1,45,80%,https://www.ratemyprofessors.com/professor/310456,Geology,None
"GANTI, VAMSI",3.3,4.3,3,66%,https://www.ratemyprofessors.com/professor/2680332,Geography,None
"ROGERS, MOLINA",3.5,3.0,2,50%,https://www.ratemyprofessors.com/professor/2908059,Communication,None
"SALDIVAR, TANA",5.0,3.5,2,100%,https://www.ratemyprofessors.com/professor/1545156,Anthropology,None
"COMSTOCK, JACQUI",5.0,2.0,1,100%,https://www.ratemyprofessors.com/professor/2962045,Biology,None
"ADAMS, ANN",3.8,3.2,38,71%,https://www.ratemyprofessors.com/professor/676196,Art,None
"YASUDA, KIM",3.5,2.9,13,100%,https://www.ratemyprofessors.com/professor/687407,Fine Arts,None
"LIPMAN, EVERETT",3.4,3.7,61,16%,https://www.ratemyprofessors.com/professor/272047,Physics,None
"LIM, GEUNHO",2.1,4.2,24,25%,https://www.ratemyprofessors.com/professor/2630803,Mathematics,None
"VIJAY, SAGAR",2.5,4.0,2,N/A,https://www.ratemyprofessors.com/professor/2705134,Physics,None
"VERA-FLANDEZ, EVELYN",1.0,3.0,1,N/A,https://www.ratemyprofessors.com/professor/2885675,Spanish & Portuguese,None
"DUOER, DAIGENGNA",5.0,2.2,6,100%,https://www.ratemyprofessors.com/professor/2502684,Religious Studies,None
"GARD, WD",5.0,3.0,1,100%,https://www.ratemyprofessors.com/professor/2955382,Religion,None
